LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Proba,Score
16000,88093.0,106943.0,DebtCon,ProfExe,7.0,0.0,0.0,207.20285047,1.0,36.0,42.573079502,0.032747195747481195,581.01
12000,81000.0,99000.0,HomeImp,Other,20.0,0.0,0.0,136.0,4.0,24.0,,0.055991994255472584,560.79
17100,43085.0,68758.0,DebtCon,Other,7.0,0.0,1.0,103.68385576,3.0,49.0,30.3535487,0.1392992285757002,524.59
13500,92989.0,111120.0,DebtCon,Other,13.0,0.0,0.0,209.46059432,3.0,15.0,39.521844526,0.030922396413909065,583.15
9000,52311.0,68994.0,DebtCon,Office,0.0,0.0,1.0,137.78400363,0.0,9.0,28.454712858,0.09461912896146364,540.36
31200,22907.0,46357.0,DebtCon,Other,0.0,0.0,0.0,62.416296878,0.0,6.0,15.028037471,0.10358011851138814,536.74
5000,,37500.0,HomeImp,Other,,0.0,3.0,107.13333333,10.0,5.0,,0.826783729250264,402.53
14100,59402.0,91057.0,DebtCon,ProfExe,8.0,0.0,0.0,194.63461729,0.0,20.0,22.023264648,0.029036847586521353,585.49
27400,,121625.0,DebtCon,Mgr,7.0,1.0,0.0,154.43784762,0.0,27.0,33.373813672,0.08052125894362584,546.74
5700,62319.0,82923.0,HomeImp,Other,4.0,0.0,0.0,117.6739652,0.0,15.0,42.464866285,0.08008189088994624,546.95
25000,65000.0,99000.0,DebtCon,ProfExe,12.0,0.0,0.0,283.06666667,1.0,33.0,,0.03266135666470673,581.11
22100,57000.0,83000.0,DebtCon,Other,7.0,0.0,0.0,,0.0,0.0,,0.808576662788409,406.94
15200,85303.0,131022.0,DebtCon,ProfExe,14.0,0.0,0.0,295.49573298,0.0,18.0,29.609920041,0.030024719851725522,584.25
52800,53532.0,68305.0,DebtCon,Office,11.0,0.0,0.0,91.133225314,1.0,25.0,40.669686821,0.0513130973353896,564.12
11600,73079.0,101219.0,HomeImp,ProfExe,7.0,0.0,0.0,152.249875,0.0,33.0,34.249620743,0.04813575824505076,566.54
11400,84380.0,202186.0,HomeImp,Self,13.0,0.0,0.0,34.914371682,,7.0,18.84034872,0.12053589372095658,530.58
10100,63283.0,82912.0,HomeImp,Other,0.0,0.0,0.0,99.816258251,1.0,7.0,38.370539706,0.06837974516466047,553.11
20800,107787.0,182140.0,DebtCon,Office,7.0,0.0,0.0,214.33056821,3.0,23.0,41.928469494,0.031113992690036497,582.92
11900,78959.0,104371.0,DebtCon,Mgr,1.0,0.0,0.0,79.081397224,1.0,23.0,40.02421108,0.07464401494561908,549.7
5000,28000.0,36810.0,DebtCon,Other,2.0,1.0,0.0,222.2,1.0,6.0,,0.6740494316370795,432.7
43200,120310.0,178938.0,DebtCon,Self,10.0,0.0,0.0,196.28157917,0.0,5.0,40.165488129,0.10257073571401504,537.13
25700,103598.0,144594.0,DebtCon,Mgr,19.0,0.0,0.0,217.94482804,0.0,13.0,41.135649383,0.034251821350117534,579.34
11400,112930.0,144830.0,DebtCon,ProfExe,2.0,0.0,0.0,271.23803732,1.0,46.0,33.251079314,0.062164100002939975,556.78
15000,37000.0,58488.0,HomeImp,Other,2.0,0.0,0.0,266.93333333,0.0,48.0,,0.4863134012941304,460.88
18700,118208.0,130216.0,DebtCon,,14.0,0.0,0.0,190.95732454,0.0,17.0,40.748234633,0.028934076471037625,585.62
20200,9297.0,26699.0,DebtCon,Other,,0.0,0.0,55.705497287,2.0,18.0,41.718958392,0.13174563443143,526.91
15300,127172.0,156578.0,DebtCon,Mgr,,0.0,0.0,213.28602181,0.0,19.0,36.290353532,0.029089894062744818,585.42
17300,79412.0,114906.0,DebtCon,Mgr,17.0,0.0,0.0,247.3605705,4.0,30.0,36.536435564,0.03508373281300697,578.44
18700,70562.0,91223.0,DebtCon,Other,27.0,0.0,2.0,112.71036806,4.0,35.0,64.272476898,0.4543931048748931,465.5
9800,62826.0,65912.0,HomeImp,Other,6.0,0.0,0.0,132.75248959,0.0,34.0,37.588199542,0.06635751934380259,554.27
27900,149359.0,192955.0,HomeImp,Self,0.0,0.0,0.0,172.57959055,1.0,16.0,40.135531359,0.08776976356416434,543.34
23200,96345.0,135081.0,DebtCon,ProfExe,,0.0,0.0,217.48054226,0.0,20.0,26.799930011,0.028031501018532377,586.8
13200,59422.0,88308.0,HomeImp,Other,,0.0,0.0,294.78208459,0.0,19.0,29.952554463,0.02714971819365749,587.98
21500,153783.0,191069.0,DebtCon,ProfExe,10.0,,,105.35993104,0.0,23.0,31.792387827,0.04361254235651296,570.27
17400,49765.0,66782.0,DebtCon,Mgr,27.0,0.0,0.0,272.59048247,1.0,16.0,39.383064504,0.03347817564900101,580.19
14600,51613.0,77912.0,DebtCon,Office,0.0,0.0,0.0,182.88257536,0.0,25.0,32.224452406,0.025961690887354928,589.64
10800,75378.0,86060.0,DebtCon,Mgr,6.0,0.0,0.0,102.66507078,0.0,23.0,30.09500969,0.04836966840588753,566.36
24500,118251.0,158758.0,DebtCon,Mgr,2.0,0.0,0.0,282.64992165,0.0,24.0,38.844801954,0.03415847756926866,579.44
25500,63967.0,87239.0,DebtCon,Other,6.0,0.0,0.0,,0.0,0.0,33.051073753,0.35015232534377083,481.21
20000,105422.0,146613.0,HomeImp,,,,,,,,38.039855031,0.04902061300302135,565.85
15000,48000.0,105000.0,HomeImp,Office,2.0,,3.0,142.0,1.0,24.0,,0.21350277020111677,505.93
21700,70252.0,186320.0,,Other,11.0,0.0,0.0,356.88649897,1.0,16.0,30.184001338,0.03026582921357779,583.95
12400,137927.0,160566.0,HomeImp,ProfExe,6.0,0.0,1.0,436.75177987,0.0,42.0,29.272556814,0.06325626270302699,556.11
10300,58572.0,75946.0,DebtCon,Office,5.0,0.0,0.0,85.010052857,2.0,14.0,27.769438937,0.061654186812682345,557.1
20900,59228.0,92224.0,DebtCon,Office,1.0,0.0,0.0,157.07118358,1.0,21.0,37.677209372,0.046937728798992016,567.5
38000,24447.0,,DebtCon,Office,3.0,0.0,4.0,134.9,2.0,25.0,,0.7019449151428957,428.01
12000,84191.0,100654.0,HomeImp,ProfExe,0.0,0.0,0.0,79.677885378,1.0,20.0,33.773303262,0.07848481568866945,547.74
8400,43589.0,49950.0,DebtCon,Office,9.0,0.0,0.0,202.70454037,0.0,23.0,33.592318942,0.048759924813448145,566.05
13700,38981.0,67536.0,DebtCon,Mgr,,,,,,,35.188159859,0.09560895081359355,539.95
12600,72854.0,86209.0,,ProfExe,2.0,0.0,0.0,118.06964742,0.0,14.0,36.051487179,0.05540503901900233,561.19
16000,32918.0,52482.0,DebtCon,ProfExe,3.0,0.0,0.0,259.57102068,0.0,34.0,40.347343998,0.07622730306302408,548.88
14600,82837.0,95796.0,DebtCon,Other,0.0,0.0,0.0,148.35522113,0.0,23.0,42.033084871,0.0492818302421981,565.65
17500,56647.0,78000.0,DebtCon,ProfExe,11.0,3.0,2.0,92.3,7.0,29.0,,0.8595077528426883,393.58
22300,89591.0,149566.0,DebtCon,ProfExe,23.0,0.0,0.0,157.65172986,0.0,24.0,41.85930497,0.041296287838394036,572.33
20000,125000.0,165000.0,DebtCon,ProfExe,2.0,0.0,0.0,314.5,0.0,30.0,,0.5995991939648124,444.34
7500,,,HomeImp,Other,20.0,,,157.32842275,0.0,20.0,,0.6606264601542666,434.88
8600,45960.0,57473.0,DebtCon,Mgr,4.0,0.0,0.0,189.76806013,0.0,22.0,26.754411554,0.03802392548341907,575.43
28700,67951.0,106093.0,DebtCon,ProfExe,11.0,0.0,0.0,263.74392226,0.0,32.0,40.212234831,0.0325964694729947,581.19
22700,73280.0,92961.0,DebtCon,ProfExe,8.0,0.0,1.0,109.57029237,3.0,26.0,34.614422556,0.1080516562667158,535.03
18300,93728.0,153093.0,HomeImp,ProfExe,5.0,0.0,0.0,109.33710593,0.0,16.0,36.213987487,0.04912736865337937,565.77
25700,31333.0,56733.0,DebtCon,Other,13.0,0.0,0.0,97.086150555,2.0,25.0,30.619786755,0.053127680849817,562.79
34100,241931.0,36486.0,DebtCon,Mgr,1.0,0.0,2.0,196.00883159,3.0,50.0,42.458581788,0.2896539429279933,491.26
14500,59465.0,78444.0,DebtCon,,7.0,,,,,,24.539945806,0.05264651603989689,563.14
27000,,38356.0,DebtCon,Other,8.0,0.0,,87.474223059,,13.0,20.927415374,0.07985687176257969,547.06
21900,52735.0,75372.0,DebtCon,ProfExe,5.0,0.0,1.0,217.02094018,6.0,23.0,34.015914976,0.22746557527123973,503.0
13700,59012.0,81465.0,DebtCon,Mgr,12.0,0.0,0.0,167.43333333,0.0,31.0,,0.6702163693923103,433.33
15100,101378.0,143229.0,HomeImp,ProfExe,12.0,0.0,0.0,129.53731519,4.0,21.0,36.776212768,0.06320970934205046,556.14
17300,91132.0,110440.0,DebtCon,ProfExe,10.0,0.0,0.0,147.55332445,2.0,19.0,36.427218736,0.04375244172647255,570.15
4900,65576.0,65774.0,HomeImp,Other,6.0,1.0,2.0,61.64250608,1.0,14.0,40.590910018,0.43866297772108104,467.8
5000,,52000.0,HomeImp,Other,,0.0,1.0,285.33333333,0.0,6.0,,0.7297879645021176,423.07
19500,48835.0,72566.0,DebtCon,ProfExe,9.0,0.0,0.0,191.27539659,1.0,42.0,39.612425643,0.04610579130703961,568.17
24200,104005.0,158224.0,DebtCon,Mgr,14.0,0.0,0.0,175.62208285,0.0,25.0,33.992424446,0.20193875190539778,508.47
9200,69657.0,89082.0,DebtCon,,3.0,0.0,0.0,217.32115468,0.0,16.0,28.749890366,0.03222795914258554,581.61
22400,71051.0,102374.0,HomeImp,Office,14.0,0.0,0.0,137.1896556,0.0,14.0,36.122068493,0.041683651456850726,571.98
16600,71564.0,84627.0,DebtCon,Office,5.0,0.0,0.0,114.64013288,1.0,20.0,22.323142605,0.04378215061275567,570.13
9000,50513.0,61190.0,DebtCon,Other,5.0,0.0,0.0,75.388551244,1.0,11.0,30.498005118,0.08138593533522015,546.32
23500,55731.0,89079.0,DebtCon,Mgr,4.0,0.0,0.0,273.67437989,1.0,25.0,33.509409038,0.03110777319132958,582.93
15900,95120.0,114674.0,DebtCon,Office,4.0,0.0,1.0,278.89205929,0.0,34.0,28.232296781,0.06630700127459548,554.3
6200,75121.0,96462.0,DebtCon,ProfExe,0.0,,,,,,27.167655962,0.06913587589438068,552.68
9900,111000.0,134347.0,DebtCon,ProfExe,16.0,,1.0,180.63333333,1.0,33.0,,0.07389645736685316,550.09
15800,61073.0,90897.0,DebtCon,ProfExe,8.0,0.0,0.0,208.50075586,0.0,20.0,23.035745844,0.029640505646450595,584.73
16600,42259.0,,DebtCon,Other,1.5,1.0,3.0,209.96666667,0.0,20.0,,0.6344672565976602,439.01
9100,47756.0,84022.0,HomeImp,Other,18.0,0.0,0.0,206.79736096,1.0,17.0,32.391146387,0.03093362762241634,583.14
31800,125864.0,175163.0,DebtCon,Mgr,12.0,0.0,0.0,174.20934404,2.0,28.0,40.584811501,0.03980454521705317,573.71
8500,49266.0,64461.0,DebtCon,Other,22.0,0.0,0.0,264.40802314,3.0,29.0,37.976757922,0.04603658092750893,568.23
15100,96763.0,114896.0,HomeImp,Office,2.0,0.0,0.0,144.52964999,0.0,21.0,36.371704029,0.049736036490612826,565.3
7400,,54138.0,HomeImp,,1.0,0.0,0.0,,0.0,0.0,12.219679961,0.2928131292973079,490.71
24000,136000.0,,DebtCon,ProfExe,3.0,1.0,6.0,303.29428571,1.0,27.0,,0.7962043486294216,409.75
25000,57459.0,96000.0,DebtCon,Other,16.0,0.0,1.0,133.76666667,0.0,30.0,,0.061932438585137535,556.93
50000,80286.0,145000.0,DebtCon,Other,12.0,,1.0,178.76659936,0.0,35.0,,0.5995992681643771,444.34
18300,31427.0,60249.0,DebtCon,Other,16.0,0.0,0.0,110.55227739,0.0,18.0,40.00125599,0.0577552246873865,559.61
17900,72501.0,94488.0,DebtCon,Office,1.0,0.0,0.0,162.38956192,3.0,19.0,29.961189014,0.052209181418691956,563.46
20600,91183.0,138268.0,DebtCon,Other,12.0,0.0,0.0,113.16663582,3.0,15.0,41.207855737,0.048211653864528276,566.48
8800,33395.0,51057.0,DebtCon,Office,2.0,0.0,0.0,80.822479691,1.0,20.0,16.883031014,0.24622789690349303,499.26
17400,43110.0,73614.0,DebtCon,Mgr,1.0,0.0,0.0,114.28918244,1.0,8.0,26.379108017,0.1389033050129923,524.71
14500,,30625.0,DebtCon,Other,11.0,,,89.856577087,2.0,9.0,33.474513805,0.08097536232579591,546.52
10000,46946.0,65000.0,HomeImp,Office,7.2,0.0,1.0,80.1,1.0,12.0,,0.5934741881487028,445.26
16900,68940.0,88264.0,DebtCon,Office,0.0,0.0,0.0,166.10628148,0.0,25.0,24.955311418,0.037702430455403495,575.75
13100,70878.0,86743.0,DebtCon,ProfExe,10.0,0.0,0.0,174.88174385,0.0,11.0,39.784408257,0.050901161831050507,564.42
29500,118000.0,169900.0,DebtCon,Mgr,8.0,0.0,0.0,138.96666667,1.0,23.0,,0.6568399643444846,435.49
11000,62227.0,81250.0,DebtCon,Office,9.0,0.0,5.0,123.76666667,3.0,34.0,,0.828676963694212,402.05
5000,12457.0,53448.0,HomeImp,Self,,0.0,0.0,207.14348133,0.0,12.0,44.107951691,0.1747245161217185,514.9
17600,48487.0,65665.0,DebtCon,Other,6.0,0.0,0.0,100.17400375,2.0,15.0,43.769684913,0.05123323355110834,564.18
13900,62103.0,80000.0,DebtCon,Office,5.5,0.0,0.0,120.7,1.0,20.0,,0.04839878466047056,566.34
8000,75690.0,96517.0,DebtCon,ProfExe,1.0,,,,,,27.336157387,0.06771954296489424,553.48
12500,57294.0,66615.0,DebtCon,Other,3.0,0.0,1.0,321.38758675,0.0,9.0,31.380899093,0.06956657803369125,552.44
30800,29226.0,44735.0,DebtCon,Other,1.0,0.0,0.0,66.244719761,0.0,7.0,13.783965436,0.10820532851087897,534.98
63300,202000.0,281000.0,DebtCon,ProfExe,2.0,0.0,0.0,99.433333333,2.0,21.0,,0.6803866956490182,431.65
37200,205922.0,267238.0,DebtCon,ProfExe,2.0,1.0,0.0,238.21147988,0.0,32.0,31.622843542,0.1369721688530005,525.29
36300,25867.0,43823.0,DebtCon,Mgr,6.0,0.0,0.0,56.127339168,0.0,6.0,33.676739548,0.09496294382041486,540.22
65200,63338.0,148871.0,HomeImp,Office,11.0,0.0,0.0,124.24307678,0.0,12.0,41.444010777,0.05519067785012026,561.34
17100,48471.0,71546.0,DebtCon,ProfExe,5.0,0.0,1.0,254.0957007,3.0,32.0,29.818743539,0.10460173765672072,536.34
10200,60180.0,72370.0,DebtCon,Mgr,5.0,,,125.29486665,,23.0,42.504613543,0.058046981491248636,559.41
7000,29000.0,49000.0,DebtCon,Other,11.0,0.0,0.0,234.4,1.0,32.0,,0.07926269747900441,547.36
21700,88313.0,139567.0,DebtCon,Other,11.0,0.0,0.0,89.839558205,3.0,14.0,39.09887429,0.05389397016750672,562.25
20000,71254.0,109200.0,DebtCon,Other,10.0,,,,,,,0.6594373325071697,435.07
12700,30428.0,47387.0,DebtCon,ProfExe,2.0,0.0,0.0,164.49002127,0.0,36.0,38.874158603,0.1724888577420069,515.46
7300,60973.0,79443.0,HomeImp,Other,14.0,0.0,0.0,239.62029765,1.0,36.0,36.727136357,0.03575691264532,577.73
41700,,854112.0,HomeImp,Other,16.0,0.0,0.0,180.60887818,0.0,23.0,42.071645383,0.2257442830840324,503.36
10000,,25010.0,HomeImp,Self,5.0,0.0,3.0,326.13333333,4.0,17.0,,0.7821399464379778,412.8
6300,99469.0,116260.0,HomeImp,Office,23.0,0.0,0.0,124.74559549,1.0,12.0,35.642270107,0.07860782189991868,547.68
51600,38900.0,63292.0,DebtCon,Office,6.0,1.0,,182.52089639,1.0,15.0,32.823120645,0.04714174917989612,567.33
6400,9113.0,46351.0,HomeImp,Self,,0.0,0.0,202.25079583,0.0,11.0,45.114319388,0.15401918222365657,520.34
3000,47000.0,56400.0,HomeImp,Office,21.0,0.0,0.0,201.86666667,0.0,20.0,,0.2011600655424204,508.64
22000,64000.0,89000.0,DebtCon,ProfExe,8.0,1.0,1.0,133.26666667,4.0,26.0,,0.19961325723993517,508.99
16800,81820.0,100366.0,DebtCon,ProfExe,6.0,0.0,1.0,335.3003273,,41.0,36.211626812,0.06353283823091578,555.94
47000,192677.0,268000.0,DebtCon,Mgr,15.0,0.0,0.0,165.1,2.0,20.0,,0.6728515042935439,432.9
7000,142251.0,157250.0,HomeImp,Other,5.0,0.0,0.0,87.833333333,4.0,21.0,,0.6495620753970784,436.65
4400,53091.0,64074.0,DebtCon,Office,14.0,1.0,3.0,89.86105825,0.0,17.0,39.158084834,0.3806924274235412,476.45
16000,70000.0,87400.0,DebtCon,Office,18.0,,3.0,145.86666667,3.0,18.0,,0.6283240581297548,439.97
9500,42699.0,57680.0,DebtCon,,10.0,0.0,0.0,114.4929085,1.0,26.0,25.07515295,0.08766509680002577,543.39
17600,76043.0,95605.0,DebtCon,Other,3.0,2.0,1.0,85.04333493,6.0,30.0,47.840295122,0.5326769173047631,454.18
19200,96401.0,115545.0,DebtCon,ProfExe,7.0,0.0,0.0,128.71451378,1.0,20.0,22.187289994,0.041875557510777296,571.8
17800,137169.0,182280.0,DebtCon,Mgr,12.0,0.0,0.0,241.37530714,0.0,21.0,28.846448119,0.029669374465434068,584.69
15400,101981.0,145125.0,DebtCon,Office,3.0,,,105.55256959,3.0,15.0,32.699440101,0.05626616661334591,560.6
13800,94843.0,125541.0,HomeImp,Mgr,2.0,0.0,2.0,159.25249684,0.0,26.0,42.305239736,0.12579289324398252,528.83
20000,125000.0,162975.0,DebtCon,ProfExe,7.0,0.0,0.0,178.53333333,0.0,38.0,,0.03180767854012289,582.1
19400,45036.0,78900.0,,,,,,,,,40.023967978,0.043336148425070456,570.51
18900,82537.0,117610.0,DebtCon,Mgr,16.0,0.0,0.0,233.84853474,5.0,30.0,39.064892967,0.05004380389981345,565.07
20000,49034.0,98250.0,DebtCon,Office,2.0,0.0,4.0,167.36666667,0.0,47.0,,0.16223321003246252,518.12
20000,99000.0,140000.0,HomeImp,,,,,,,,,0.04891486478704448,565.93
28000,49764.0,74526.0,DebtCon,Other,24.0,,1.0,294.59478302,1.0,30.0,37.611309376,0.08052531129035442,546.74
13000,,25425.0,DebtCon,Other,13.0,,,90.933333333,2.0,9.0,,0.08447270735235556,544.85
15900,52012.0,105877.0,HomeImp,Other,0.0,0.0,2.0,50.53156169,1.0,10.0,40.392256543,0.24994564191639615,498.54
15100,73505.0,109656.0,DebtCon,Other,5.0,0.0,0.0,81.964151286,2.0,13.0,36.461210536,0.05967390834977935,558.35
7800,55394.0,63567.0,DebtCon,Other,23.0,0.0,0.0,262.01435765,2.0,29.0,38.983938486,0.03713611869222096,576.31
20300,63803.0,89079.0,DebtCon,ProfExe,21.0,0.0,4.0,323.80857327,4.0,28.0,45.875916904,0.4286251822530584,469.27
26700,129559.0,170042.0,DebtCon,Mgr,1.0,0.0,0.0,232.64617336,1.0,24.0,34.117532893,0.04355970345244,570.32
24900,89530.0,146815.0,DebtCon,ProfExe,19.0,1.0,0.0,164.77031037,1.0,25.0,39.345858588,0.05836335227578614,559.2
21200,84117.0,118884.0,DebtCon,Other,9.0,0.0,0.0,302.20690049,2.0,16.0,36.190524264,0.029293848561451008,585.16
21800,48139.0,80114.0,DebtCon,Other,13.0,0.0,0.0,111.99863079,1.0,9.0,4.1427039717,0.04909417661313248,565.8
28500,73188.0,111925.0,HomeImp,Other,5.0,,,123.61317437,11.0,21.0,44.520554753,0.15619592864921733,519.74
17700,111612.0,128416.0,DebtCon,,14.0,0.0,0.0,169.73348753,0.0,17.0,39.770628448,0.042061279652183356,571.64
23500,54816.0,87000.0,DebtCon,Other,3.5,0.0,1.0,223.2,0.0,17.0,,0.52353247942608,455.51
11300,,66345.0,HomeImp,Other,,0.0,0.0,357.14381933,0.0,6.0,34.601973808,0.06471667671618399,555.23
18000,,97026.0,,Other,,0.0,0.0,182.59781573,1.0,9.0,30.675510367,0.02933091780871186,585.12
11200,114000.0,139200.0,DebtCon,Mgr,5.0,0.0,0.0,213.56666667,1.0,36.0,,0.6441530407310239,437.5
27700,73148.0,101462.0,DebtCon,ProfExe,10.0,0.0,0.0,264.60538941,0.0,33.0,40.475793354,0.03244198488293235,581.36
15300,82439.0,99896.0,DebtCon,ProfExe,1.0,0.0,0.0,281.20032907,1.0,21.0,39.408871403,0.038237896039318896,575.22
9500,115186.0,131800.0,DebtCon,Self,7.0,0.0,0.0,177.05003605,0.0,19.0,33.43055804,0.06446415626313215,555.38
15000,163000.0,207562.0,DebtCon,ProfExe,6.0,0.0,0.0,247.58424908,1.0,27.0,,0.6039050203599152,443.69
5800,,34704.0,HomeImp,,,,,,,,34.174055545,0.11198612605178047,533.59
18700,69954.0,104510.0,DebtCon,Office,10.0,0.0,0.0,211.24331121,2.0,13.0,33.549858765,0.029855958099251102,584.46
20100,14749.0,74584.0,DebtCon,Office,,0.0,0.0,252.60593155,0.0,22.0,38.801877068,0.02970271808327413,584.65
25400,82553.0,107422.0,DebtCon,Mgr,9.0,1.0,0.0,305.75970536,2.0,29.0,32.72167844,0.08798267567742432,543.25
24600,113034.0,165176.0,DebtCon,Mgr,15.0,0.0,0.0,194.84216401,0.0,26.0,32.770147929,0.030786282742371128,583.31
28500,43413.0,73248.0,DebtCon,Mgr,13.0,0.0,0.0,102.56701711,6.0,16.0,35.671505075,0.1402386425973789,524.3
21700,93868.0,147228.0,DebtCon,ProfExe,22.0,0.0,0.0,153.68459626,0.0,25.0,39.533954235,0.04036071403404617,573.19
11800,116742.0,137385.0,DebtCon,ProfExe,15.0,,1.0,170.54003506,1.0,33.0,30.785003591,0.07472937179265982,549.66
9800,47126.0,57365.0,DebtCon,Other,0.0,0.0,1.0,91.141218712,0.0,19.0,38.657640295,0.1100979547360563,534.28
50300,,88313.0,HomeImp,Other,,0.0,0.0,344.40977664,0.0,7.0,22.169596305,0.03529500479660048,578.22
35800,207312.0,271738.0,DebtCon,ProfExe,4.0,0.0,0.0,228.80200737,0.0,32.0,32.681999348,0.041469529453926256,572.17
10100,57881.0,69554.0,HomeImp,Other,29.0,0.0,3.0,189.92452243,1.0,24.0,34.61045543,0.18233369556251008,513.03
12000,53800.0,80000.0,DebtCon,Other,0.3,0.0,0.0,124.76666667,4.0,11.0,,0.07980389266730821,547.09
13100,48153.0,70059.0,DebtCon,Other,11.0,0.0,0.0,242.6505336,0.0,18.0,30.893118223,0.03035448760600851,583.84
20900,71972.0,101745.0,DebtCon,Mgr,6.0,0.0,0.0,67.324562017,6.0,23.0,38.513256182,0.09534257806853581,540.06
26500,14000.0,45000.0,DebtCon,Other,0.0,0.0,0.0,195.23333333,1.0,7.0,,0.5372844051379123,453.51
26500,29751.0,57501.0,,Office,1.0,0.0,0.0,114.35918901,2.0,7.0,37.075471865,0.09598784902220645,539.79
33500,49292.0,104421.0,DebtCon,Office,1.0,0.0,0.0,161.83323555,1.0,25.0,36.896099455,0.051000601021148805,564.35
10400,37233.0,52320.0,DebtCon,Other,15.0,0.0,0.0,88.677328625,0.0,11.0,31.056436786,0.09843021117171315,538.79
24400,237543.0,261393.0,HomeImp,Self,3.0,1.0,0.0,254.51744803,2.0,50.0,37.90658567,0.19200625119842044,510.73
30000,,50000.0,HomeImp,Office,4.0,0.0,1.0,118.66666667,1.0,15.0,,0.5691845022615738,448.86
19900,170947.0,222227.0,DebtCon,Office,13.0,0.0,0.0,220.0164639,1.0,31.0,42.235796358,0.036137179547861935,577.34
5400,47844.0,52040.0,HomeImp,Office,8.0,,,189.03430464,,18.0,24.701136262,0.02949160025222628,584.91
10700,34000.0,49756.0,HomeImp,Other,0.9,1.0,0.0,230.3,8.0,8.0,,0.5418998088941623,452.84
16300,59901.0,83232.0,HomeImp,Other,,0.0,0.0,284.51430538,0.0,20.0,27.898802748,0.028664666108568694,585.97
22300,93305.0,143672.0,DebtCon,ProfExe,21.0,0.0,0.0,176.4166175,0.0,25.0,40.471092138,0.044064063570870234,569.88
22100,132417.0,170643.0,DebtCon,ProfExe,4.0,0.0,0.0,180.03687676,0.0,37.0,21.236090456,0.044491072907027175,569.52
12500,69117.0,101503.0,HomeImp,ProfExe,13.0,0.0,7.0,145.95301782,0.0,36.0,36.759984664,0.3826605624811508,476.15
18900,87657.0,117577.0,DebtCon,ProfExe,9.0,0.0,0.0,142.46649495,2.0,19.0,39.96618165,0.04348109036227259,570.39
25200,94712.0,127247.0,DebtCon,Office,8.0,0.0,0.0,166.82201,0.0,30.0,39.025926424,0.038619167430056126,574.85
6600,98415.0,126636.0,HomeImp,Other,11.0,,,423.20962409,2.0,49.0,40.957090317,0.05470045803431745,561.68
9000,32539.0,65440.0,HomeImp,Office,5.0,,,,,,42.368944329,0.16327695034194545,517.84
20000,56135.0,93234.0,HomeImp,ProfExe,18.0,0.0,0.0,630.03333333,1.0,24.0,,0.032109040206262415,581.75
25500,73083.0,126995.0,DebtCon,Office,1.0,0.0,0.0,289.20089863,1.0,24.0,37.316207652,0.0368792810606964,576.57
9500,131394.0,162449.0,HomeImp,ProfExe,10.0,0.0,0.0,222.0095049,0.0,18.0,19.551242992,0.03169389955089009,582.23
25000,123184.0,200000.0,DebtCon,Other,12.0,0.0,1.0,160.3,1.0,32.0,,0.6209105999470164,441.11
25500,143881.0,178914.0,DebtCon,ProfExe,7.0,0.0,0.0,323.0225718,0.0,35.0,37.575821975,0.03330661624105614,580.38
15000,54294.0,85460.0,DebtCon,Other,18.0,0.0,3.0,118.66666667,1.0,23.0,,0.5981581067293794,444.56
6700,29662.0,36195.0,HomeImp,Office,1.0,0.0,0.0,112.13708066,1.0,30.0,38.52863281,0.22859263752905,502.77
22700,,132297.0,HomeImp,Other,1.0,0.0,0.0,309.44594908,3.0,20.0,29.371002276,0.04040802620711029,573.15
13300,96201.0,124892.0,HomeImp,Mgr,3.0,0.0,3.0,178.03446327,0.0,26.0,40.102751827,0.15126806294604678,521.11
15000,46867.0,67529.0,DebtCon,Other,7.0,0.0,0.0,133.78758095,3.0,48.0,31.486460831,0.06356974196835302,555.92
6200,60354.0,87596.0,HomeImp,ProfExe,5.0,0.0,0.0,210.17306467,2.0,23.0,34.054811237,0.04226581544579825,571.46
8300,35343.0,51986.0,DebtCon,Other,10.0,0.0,0.0,242.81896695,1.0,31.0,37.966606016,0.0546839330730896,561.69
11000,63847.0,86500.0,HomeImp,Office,26.0,0.0,0.0,170.43333333,2.0,14.0,,0.04906896980539787,565.82
20500,67852.0,97944.0,HomeImp,Office,14.0,0.0,0.0,141.00534478,0.0,14.0,36.609389404,0.041540868584718955,572.11
13000,110094.0,145807.0,DebtCon,ProfExe,2.0,0.0,0.0,285.27593467,0.0,45.0,35.045471057,0.05016034001669821,564.98
16100,59734.0,93756.0,DebtCon,Office,31.0,0.0,0.0,210.15893736,0.0,21.0,32.596219565,0.030655545596594252,583.47
18400,16756.0,66340.0,DebtCon,Office,,0.0,0.0,239.84485263,0.0,21.0,38.662629402,0.034828709964662335,578.71
10100,47426.0,68820.0,DebtCon,Other,16.0,0.0,4.0,220.7609123,0.0,36.0,24.01951269,0.11434142893669032,532.74
63900,62200.0,140030.0,HomeImp,Office,10.0,0.0,1.0,126.8,0.0,12.0,,0.0779322480114561,548.02
6500,33639.0,37345.0,HomeImp,ProfExe,11.0,0.0,0.0,191.0756559,0.0,13.0,24.227319339,0.09482439135082442,540.28
20200,45088.0,65211.0,DebtCon,Office,10.0,0.0,2.0,118.56966954,1.0,22.0,43.454512149,0.22857261125518163,502.78
21000,65205.0,86313.0,DebtCon,,4.0,0.0,0.0,99.369470346,0.0,15.0,40.143170748,0.05226922018104875,563.41
